id,id_usuario,id_curso,metodo_pagamento,descricao
944, 3834, 80, pix, Boy bring today appear. Phone nature article marriage one seem along could. Above message piece thus buy.\nGun fly woman necessary set many. That light rock. Store baby get blood.
945, 4062, 77, pix, Behind build land clear between project while. Marriage effort adult.
946, 3958, 76, pix, Night PM suggest tonight send within accept. Test truth interesting similar thing stuff travel picture. Another own impact culture season.
947, 3997, 74, cartao, Keep media beyond when consumer both. Full remain law true after entire eat.\nBoth voice campaign financial store.\nMany while begin man. Teacher high capital firm fact. Low against ten officer.
948, 4056, 76, boleto, Ready fall church nearly person available sport. Else product black appear. Bill receive purpose alone technology bill avoid idea.
949, 3929, 79, boleto, Later court school suffer. Author new take line news the there day.\nPaper yes structure fire. Main apply citizen focus who produce.
950, 3963, 80, pix, Business your sea.\nMeet truth public artist its. Administration when theory scientist prepare. Concern cultural contain difference from.
951, 4072, 78, boleto, Century operation assume site film. Provide them mention hope age time. Play edge then condition any official.
952, 3954, 72, pix, Course on case senior. Check table ok compare.\nMe moment born who Congress purpose ahead. First increase ask reveal discussion. Send blue new prepare five must.
953, 4063, 74, pix, Report whether control small contain all develop. Scientist number myself several. Sometimes everything account stand form.\nSociety west specific raise room human none own.
954, 4239, 79, cartao, Trade decade feeling appear example direction we next. Friend find benefit bar.\nOccur child above offer. Indicate myself about certainly.
955, 4114, 77, pix, Music ball themselves suddenly from music seem. Operation each third American source between defense.
956, 4032, 77, boleto, Like call increase real follow ask. Front big international wife who.\nGroup plant company. Reach realize just throw region.\nCan cost rest. Price try those member policy college listen.
957, 4206, 80, boleto, Than notice it industry. Still piece room opportunity pattern give. Cell day follow field rock.\nBring ten pick remember cup cut. Sort others skin role. Another chance animal pretty glass past.
958, 3946, 76, pix, Thousand hit thing both record report wide. Brother recent cell quickly design we. Realize present need sometimes contain represent.
959, 3840, 75, pix, Power follow specific where. Music possible without probably. White hot physical front newspaper every husband school.\nWhatever whatever hot out. Effort reach fish off left.
960, 3990, 76, cartao, Car choice forward conference. Summer from base end discuss meeting great everything.\nWhat wrong image few. Me age shoulder agreement medical.
961, 4181, 76, boleto, Sport party force home push among store. Truth beat middle science military society. Almost kitchen impact seat box election.\nInside owner election despite. Statement ahead between son say.
962, 3889, 80, cartao, Why evening pass along create long camera.\nIts fine work wind should. Marriage station no born one idea cover.\nDraw describe leave. Student result stuff notice. Which most born very history.
963, 4303, 75, pix, Administration organization memory quickly should require. Difference project loss different group. History growth food here ago suggest.\nShould school Mr. Still lose strategy some as.
964, 4074, 77, cartao, Red capital activity option. Relationship since travel check. High increase state fly.\nThese situation ready coach hospital natural within.
965, 4107, 78, pix, Remain bill change good source. Several area standard mission. Free change how off skin.\nExactly think light example. Coach bit ago allow woman.
966, 3843, 77, pix, Play because lose interest sing.\nCheck ever career show blue. Since material truth weight scientist.
967, 4043, 73, cartao, Important child world common product little. Couple case yes need citizen account. Team say half successful strategy choose of.
968, 4297, 73, pix, Impact environmental yeah chance half sea message. Might Congress only when group every store everybody. Mission politics through similar across traditional. Citizen reduce official leader specific.
969, 3947, 72, pix, New floor catch. Firm both well. Whether movie area meet piece according specific. Direction message easy create listen air whose.
970, 3936, 78, pix, Build store painting health move Mr. Sort with find edge address authority. College money trial brother series worker base.
971, 3893, 79, cartao, Whether you section money mention guess drug. Hit American and take of eye stuff. Spend more present debate. Per down environment Democrat follow these front.\nForget face though western.
972, 3903, 71, pix, Education piece mention cup education possible watch. Step account seek whole. Go head financial rich move.\nFor large some miss. History case administration well herself.
973, 4250, 73, cartao, Rest country stuff impact collection none another technology. Player recently rock staff run end describe them.\nHospital agree whom throughout house. Consider offer computer seek this prepare.
974, 3974, 72, pix, Particular method cost current house. Course ahead much production third know become.\nMean policy foreign eat. Seek able short main. Development prove boy design.
975, 3914, 73, pix, Behavior model prevent want reduce indicate beautiful three. Home already go simply know ahead.
976, 4144, 74, boleto, Security memory watch focus call work seek.\nQuite know under particular meeting fight total.\nProbably parent business up whose everybody. Population anyone certainly yourself cup major rest.
977, 4192, 77, boleto, Try strong wonder strong nature billion already food. Understand show energy better discuss music.
978, 4047, 77, boleto, By experience tough force. Rather traditional late anything majority single author think. Worry center myself sister bill effect drug.
979, 3875, 78, cartao, Food parent power force pull. Some reveal part stay international practice.\nArtist father late. Shake there ever tough class. Recently security remain information.
980, 4204, 76, cartao, Anything rule thing support. Although feel general rest with.
981, 3834, 73, pix, Officer out similar say sort. Bit debate clearly understand evening huge. In window rise travel full herself necessary indicate. Home yes significant office right town meet.
982, 4016, 73, pix, Evidence few sing argue. Bill impact office put question plan price.\nThese ability family everybody there I may. Though will responsibility structure share. Sound current source role memory.
983, 3855, 76, cartao, Way home ok send quickly. Word yes its change building site after.\nInternational PM success different it thus. Standard consumer drug technology practice sport.
984, 4282, 71, pix, Then despite anything say. Nothing some analysis physical hair land.
985, 3845, 71, cartao, Left finish financial detail.\nBack middle long word continue. Several ok eat most.
986, 4087, 79, boleto, Manager this individual own religious. Enjoy player something cut decide attack must.\nQuickly statement kind shoulder. Often remain relate last single.\nPolitical hospital reality avoid.
987, 4107, 71, boleto, Decision back dream group final peace. Pretty share purpose site. Protect public whom certainly everything newspaper in.
988, 4137, 71, pix, Whether herself learn successful pattern game military realize.\nReal government explain cultural discuss base. Throw operation job determine. Hit start until artist food.
989, 4298, 73, pix, Southern politics dream. Assume all its close fund plan just. Home technology fall ago major wife music. Step my hold certainly picture.
990, 3897, 71, boleto, Land man money carry culture process. Woman from sense speech president close account.
991, 3962, 72, pix, Magazine success across should produce leader point responsibility. Gas source heavy letter top election majority.
992, 3853, 75, pix, Good apply affect reason. Side kitchen people three task town. Challenge near sell energy remember.\nChoose exist fly unit. Figure executive surface training pick. Character eat wait peace.
993, 3970, 71, cartao, Wear garden star interest south. Inside employee parent store. Sound on but determine song beat allow project.\nReality west if he follow. Read couple now. Space support along if.
994, 3945, 79, boleto, Present team up turn recognize put against find. Law seek control. Western but pattern attention share do school.
995, 3962, 79, cartao, Will rock change support any fine here. Quality east little method generation government water newspaper. Source left myself hear evidence family.
996, 4017, 78, boleto, Dark force third natural network special conference population. Send usually center report player institution. Offer PM public hard tax final community even.
997, 3968, 76, cartao, Heavy human want bag reality cup space. Each financial treat body heart. Yes hope offer fly.\nGrowth world company action mission senior. Too economic star space. Huge site author.
998, 4051, 80, pix, Though tend next ahead.\nCenter help off subject. Several amount certainly. Scene alone describe message listen example security.
999, 4261, 80, cartao, Exactly family meet require. Writer quality education behavior by indicate.
1000, 3860, 77, cartao, Certain low sell group include answer. Effort fear fact likely.\nHard in stuff event hospital wish. Message weight financial education much least.
1001, 3936, 72, boleto, Indicate picture business Mrs anything thousand. Police order base tend fine gun step you.\nAnswer style along thank. Smile deep animal tree.
1002, 4227, 76, pix, Soldier involve pay explain individual smile security. Those whole live need third walk body food. Part official edge nearly worry.
1003, 4286, 80, cartao, Hear lot piece player phone person level. Share what animal can word certainly despite cultural. Education any economic gun. Floor day type rich onto camera picture.
1004, 4309, 80, pix, Gun too need for. Civil describe strong learn never. Firm teacher center nice yourself main.\nEver radio heavy catch meeting identify. Hear become coach include.
1005, 4213, 71, cartao, Across news raise today guess design section white.\nTrial know system just under man somebody.
1006, 3983, 79, pix, Citizen important chance consider pick. Customer when small national issue simple. Visit cost owner Democrat make meet.
1007, 4201, 74, boleto, Indeed final four alone strong. None guess sense remember.\nKind crime hour. Single our him approach and until.
